DateTime,Date,Product,Category,Qty,MRP,Discount_Pct,Selling_Price,Revenue,Customer,Payment_Method
2025-01-09 16:14,2025-01-09,Lipstick,Beauty,1,510,0,510,510,CUST0181,UPI
2025-01-09 11:48,2025-01-09,Earrings,Accessories,2,360,0,360,720,CUST0271,UPI
2025-01-09 13:06,2025-01-09,Pen Set,Stationery,3,140,0,140,420,CUST0083,UPI
2025-01-09 17:50,2025-01-09,Sports Shoes,Footwear,1,2610,5,2479,2479,CUST0133,Debit Card
2025-01-09 11:33,2025-01-09,Women's Kurti,Clothing,1,800,10,720,720,CUST0109,Cash
2025-01-09 17:20,2025-01-09,Chocolate Box,Food & Gifts,1,580,0,580,580,CUST0233,Debit Card
2025-01-09 19:17,2025-01-09,Chocolate Box,Food & Gifts,2,590,5,560,1120,CUST0291,UPI
2025-01-09 19:43,2025-01-09,Pen Set,Stationery,1,140,5,133,133,CUST0077,UPI
2025-01-09 20:39,2025-01-09,Sunglasses,Accessories,1,660,0,660,660,CUST0212,Cash
2025-01-09 10:00,2025-01-09,Toy Car,Toys,2,430,5,408,816,CUST0012,Credit Card
2025-01-09 18:04,2025-01-09,Lipstick,Beauty,1,510,5,484,484,CUST0033,Cash
2025-01-09 12:31,2025-01-09,Jeans,Clothing,2,1290,5,1225,2450,CUST0157,Credit Card
2025-01-09 13:54,2025-01-09,Watch,Accessories,1,3460,5,3287,3287,CUST0021,Cash
2025-01-09 20:45,2025-01-09,Notebook Set,Stationery,1,200,5,190,190,CUST0240,UPI
2025-01-09 17:44,2025-01-09,Charger,Electronics,1,800,10,720,720,CUST0037,Debit Card
2025-01-09 12:22,2025-01-09,Jacket,Clothing,1,3050,5,2897,2897,CUST0178,UPI
2025-01-09 10:23,2025-01-09,Headphones,Electronics,2,2030,0,2030,4060,CUST0039,Credit Card
2025-01-09 17:18,2025-01-09,Cap,Accessories,1,290,10,261,261,CUST0184,Debit Card
2025-01-09 20:19,2025-01-09,Dry Fruits Pack,Food & Gifts,1,900,10,810,810,CUST0096,Debit Card
2025-01-09 18:26,2025-01-09,Toy Car,Toys,2,450,0,450,900,CUST0029,UPI
2025-01-09 18:41,2025-01-09,Jeans,Clothing,1,1270,10,1143,1143,CUST0050,Credit Card
2025-01-09 11:53,2025-01-09,Toy Car,Toys,1,450,20,360,360,CUST0103,Cash
2025-01-09 19:45,2025-01-09,Perfume,Beauty,2,1210,10,1089,2178,CUST0089,Credit Card
2025-01-09 13:50,2025-01-09,Shampoo,Beauty,1,280,0,280,280,CUST0026,Credit Card
2025-01-09 10:51,2025-01-09,Toy Car,Toys,1,460,0,460,460,CUST0171,UPI
2025-01-09 13:05,2025-01-09,Charger,Electronics,1,770,0,770,770,CUST0224,Cash
2025-01-09 13:00,2025-01-09,Sports Shoes,Footwear,1,2580,5,2451,2451,CUST0037,Cash
2025-01-09 18:39,2025-01-09,Perfume,Beauty,1,1230,20,984,984,CUST0207,Cash
2025-01-09 17:39,2025-01-09,Jacket,Clothing,2,2850,15,2422,4844,CUST0070,Cash
2025-01-09 12:42,2025-01-09,Lipstick,Beauty,3,510,0,510,1530,CUST0104,Debit Card
2025-01-09 18:42,2025-01-09,Dry Fruits Pack,Food & Gifts,1,930,0,930,930,CUST0029,Credit Card
2025-01-09 17:04,2025-01-09,Headphones,Electronics,1,1950,20,1560,1560,CUST0133,UPI
2025-01-09 11:07,2025-01-09,Socks (3pk),Clothing,1,200,5,190,190,CUST0026,UPI
2025-01-09 09:01,2025-01-09,Toy Car,Toys,2,450,10,405,810,CUST0039,Debit Card
2025-01-09 19:59,2025-01-09,Headphones,Electronics,1,2010,0,2010,2010,CUST0034,UPI
2025-01-09 17:28,2025-01-09,Handbag,Accessories,1,1440,10,1296,1296,CUST0297,Cash
2025-01-09 12:52,2025-01-09,Lipstick,Beauty,1,480,0,480,480,CUST0027,Debit Card
2025-01-10 19:20,2025-01-10,Dry Fruits Pack,Food & Gifts,2,910,10,819,1638,CUST0082,Debit Card
2025-01-10 10:20,2025-01-10,Notebook Set,Stationery,1,190,5,180,180,CUST0226,Credit Card
2025-01-10 10:15,2025-01-10,Earrings,Accessories,1,330,0,330,330,CUST0187,UPI
2025-01-10 09:03,2025-01-10,Kids' Dress,Clothing,1,730,5,693,693,CUST0099,UPI
2025-01-10 17:24,2025-01-10,Wallet,Bags,2,720,0,720,1440,CUST0259,UPI
2025-01-10 18:06,2025-01-10,Men's T-Shirt,Clothing,1,620,15,527,527,CUST0272,Cash
2025-01-10 18:32,2025-01-10,Sunglasses,Accessories,1,680,5,646,646,CUST0012,UPI
2025-01-10 18:53,2025-01-10,Headphones,Electronics,1,2090,0,2090,2090,CUST0151,UPI
2025-01-10 10:56,2025-01-10,Power Bank,Electronics,1,1280,5,1216,1216,CUST0292,UPI
2025-01-10 20:03,2025-01-10,Women's Kurti,Clothing,1,760,0,760,760,CUST0279,UPI
2025-01-10 18:41,2025-01-10,Shampoo,Beauty,1,280,0,280,280,CUST0255,Debit Card
2025-01-10 18:15,2025-01-10,Shampoo,Beauty,1,310,0,310,310,CUST0041,Credit Card
2025-01-10 19:32,2025-01-10,Watch,Accessories,1,3660,0,3660,3660,CUST0279,UPI
2025-01-10 14:33,2025-01-10,Pen Set,Stationery,1,140,0,140,140,CUST0093,Debit Card
2025-01-10 17:30,2025-01-10,Dry Fruits Pack,Food & Gifts,1,900,15,765,765,CUST0169,Debit Card
2025-01-10 10:44,2025-01-10,Men's T-Shirt,Clothing,3,610,0,610,1830,CUST0274,Cash
2025-01-10 13:02,2025-01-10,Toy Car,Toys,2,440,5,418,836,CUST0265,UPI
2025-01-10 11:10,2025-01-10,Sports Shoes,Footwear,1,2590,10,2331,2331,CUST0181,UPI
2025-01-10 12:15,2025-01-10,Watch,Accessories,1,3450,5,3277,3277,CUST0247,Credit Card
2025-01-10 20:31,2025-01-10,Phone Cover,Electronics,2,240,0,240,480,CUST0205,UPI
2025-01-10 18:17,2025-01-10,Watch,Accessories,2,3550,0,3550,7100,CUST0180,Cash
2025-01-10 12:19,2025-01-10,Face Cream,Beauty,1,400,0,400,400,CUST0299,UPI
2025-01-11 13:03,2025-01-11,Dry Fruits Pack,Food & Gifts,1,880,15,748,748,CUST0204,UPI
2025-01-11 11:57,2025-01-11,Headphones,Electronics,1,1990,0,1990,1990,CUST0251,UPI
2025-01-11 21:53,2025-01-11,Sandals,Footwear,3,910,0,910,2730,CUST0209,Cash
2025-01-11 19:49,2025-01-11,Socks (3pk),Clothing,3,190,0,190,570,CUST0273,UPI
2025-01-11 09:00,2025-01-11,Dry Fruits Pack,Food & Gifts,1,880,0,880,880,CUST0164,UPI
2025-01-11 19:27,2025-01-11,Pen Set,Stationery,2,150,5,142,284,CUST0105,UPI
2025-01-11 11:43,2025-01-11,Watch,Accessories,1,3470,20,2776,2776,CUST0057,UPI
2025-01-11 18:46,2025-01-11,Shampoo,Beauty,4,300,0,300,1200,CUST0139,Debit Card
2025-01-11 18:50,2025-01-11,Phone Cover,Electronics,1,250,0,250,250,CUST0280,Cash
2025-01-11 18:39,2025-01-11,Toy Car,Toys,2,430,0,430,860,CUST0255,UPI
2025-01-11 16:33,2025-01-11,Wallet,Bags,2,740,0,740,1480,CUST0267,UPI
2025-01-11 19:03,2025-01-11,Sunglasses,Accessories,2,650,0,650,1300,CUST0107,UPI
2025-01-11 13:21,2025-01-11,Women's Kurti,Clothing,1,780,5,741,741,CUST0254,Credit Card
2025-01-11 11:15,2025-01-11,Socks (3pk),Clothing,1,190,0,190,190,CUST0002,UPI
2025-01-11 11:32,2025-01-11,Face Cream,Beauty,1,400,10,360,360,CUST0069,UPI
2025-01-11 13:36,2025-01-11,Sunglasses,Accessories,1,670,0,670,670,CUST0140,UPI
2025-01-11 17:10,2025-01-11,Face Cream,Beauty,1,400,15,340,340,CUST0230,Credit Card
2025-01-11 20:57,2025-01-11,Charger,Electronics,1,780,5,741,741,CUST0055,UPI
2025-01-11 19:24,2025-01-11,Pen Set,Stationery,1,140,0,140,140,CUST0088,Credit Card
2025-01-11 11:12,2025-01-11,Headphones,Electronics,1,2030,15,1725,1725,CUST0149,Credit Card
2025-01-11 12:39,2025-01-11,Saree,Clothing,2,1820,0,1820,3640,CUST0260,UPI
2025-01-11 16:27,2025-01-11,Charger,Electronics,1,770,5,731,731,CUST0134,Cash
2025-01-11 12:45,2025-01-11,Backpack,Bags,1,1060,20,848,848,CUST0193,UPI
2025-01-11 18:49,2025-01-11,Sunglasses,Accessories,1,660,10,594,594,CUST0033,Credit Card
2025-01-11 15:32,2025-01-11,Cap,Accessories,1,290,0,290,290,CUST0081,UPI
2025-01-11 14:33,2025-01-11,Watch,Accessories,1,3380,5,3211,3211,CUST0225,Cash
2025-01-11 17:57,2025-01-11,Backpack,Bags,1,1130,5,1073,1073,CUST0225,UPI
2025-01-11 15:05,2025-01-11,Perfume,Beauty,2,1170,5,1111,2222,CUST0027,Cash
2025-01-11 14:03,2025-01-11,Lipstick,Beauty,1,490,10,441,441,CUST0037,UPI
2025-01-11 19:58,2025-01-11,Jacket,Clothing,1,2910,5,2764,2764,CUST0187,UPI
2025-01-11 18:22,2025-01-11,Lipstick,Beauty,1,510,5,484,484,CUST0241,Credit Card
2025-01-11 15:54,2025-01-11,Jacket,Clothing,1,3000,0,3000,3000,CUST0050,Cash
2025-01-11 12:41,2025-01-11,Lipstick,Beauty,1,490,0,490,490,CUST0153,Credit Card
2025-01-11 12:02,2025-01-11,Jacket,Clothing,1,3100,10,2790,2790,CUST0020,Cash
2025-01-11 15:52,2025-01-11,Chocolate Box,Food & Gifts,1,580,10,522,522,CUST0173,Debit Card
2025-01-11 20:54,2025-01-11,Notebook Set,Stationery,1,200,0,200,200,CUST0025,UPI
2025-01-11 20:36,2025-01-11,Notebook Set,Stationery,1,200,0,200,200,CUST0026,Credit Card
2025-01-11 14:13,2025-01-11,Watch,Accessories,1,3520,0,3520,3520,CUST0292,UPI
2025-01-11 11:08,2025-01-11,Sandals,Footwear,1,850,0,850,850,CUST0233,UPI
2025-01-11 15:32,2025-01-11,Handbag,Accessories,1,1510,5,1434,1434,CUST0061,Cash
2025-01-11 16:15,2025-01-11,Headphones,Electronics,1,1940,0,1940,1940,CUST0064,UPI
2025-01-11 16:17,2025-01-11,Earrings,Accessories,1,340,0,340,340,CUST0110,UPI
2025-01-11 16:57,2025-01-11,Cap,Accessories,1,280,20,224,224,CUST0005,UPI
2025-01-12 14:18,2025-01-12,Women's Kurti,Clothing,2,780,0,780,1560,CUST0134,Cash
2025-01-12 14:49,2025-01-12,Socks (3pk),Clothing,1,200,0,200,200,CUST0033,Cash
2025-01-12 17:43,2025-01-12,Phone Cover,Electronics,1,250,0,250,250,CUST0280,Credit Card
2025-01-12 11:27,2025-01-12,Charger,Electronics,1,800,0,800,800,CUST0214,Credit Card
2025-01-12 18:46,2025-01-12,Headphones,Electronics,1,2030,0,2030,2030,CUST0088,Debit Card
2025-01-12 12:08,2025-01-12,Pen Set,Stationery,1,140,15,119,119,CUST0075,UPI
2025-01-12 17:46,2025-01-12,Socks (3pk),Clothing,2,200,0,200,400,CUST0267,Cash
2025-01-12 19:37,2025-01-12,Face Cream,Beauty,2,410,5,389,778,CUST0288,Debit Card
2025-01-12 12:03,2025-01-12,Perfume,Beauty,3,1180,10,1062,3186,CUST0187,Cash
2025-01-12 15:33,2025-01-12,Board Game,Toys,1,830,0,830,830,CUST0140,Debit Card
2025-01-12 21:05,2025-01-12,Power Bank,Electronics,1,1270,0,1270,1270,CUST0015,Cash
2025-01-12 18:23,2025-01-12,Board Game,Toys,1,790,0,790,790,CUST0159,UPI
2025-01-12 12:16,2025-01-12,Pen Set,Stationery,1,140,0,140,140,CUST0297,UPI
2025-01-12 16:45,2025-01-12,Cap,Accessories,2,290,10,261,522,CUST0162,UPI
2025-01-12 16:18,2025-01-12,Pen Set,Stationery,2,140,5,133,266,CUST0149,UPI
2025-01-12 14:28,2025-01-12,Handbag,Accessories,1,1490,0,1490,1490,CUST0112,UPI
2025-01-12 19:53,2025-01-12,Sunglasses,Accessories,1,620,0,620,620,CUST0005,UPI
2025-01-12 12:04,2025-01-12,Perfume,Beauty,1,1250,15,1062,1062,CUST0135,Debit Card
2025-01-12 16:00,2025-01-12,Sandals,Footwear,1,860,10,774,774,CUST0246,Debit Card
2025-01-12 17:33,2025-01-12,Sports Shoes,Footwear,2,2400,0,2400,4800,CUST0229,UPI
2025-01-12 20:39,2025-01-12,Lipstick,Beauty,3,510,5,484,1452,CUST0234,Cash
2025-01-12 18:37,2025-01-12,Toy Car,Toys,1,420,5,399,399,CUST0226,UPI
2025-01-12 10:00,2025-01-12,Kids' Dress,Clothing,3,690,0,690,2070,CUST0130,UPI
2025-01-12 13:34,2025-01-12,Kids' Dress,Clothing,3,710,10,639,1917,CUST0289,UPI
2025-01-12 11:33,2025-01-12,Men's T-Shirt,Clothing,2,590,15,501,1002,CUST0101,UPI
2025-01-12 20:16,2025-01-12,Backpack,Bags,1,1110,5,1054,1054,CUST0087,Credit Card
2025-01-12 17:10,2025-01-12,Kids' Dress,Clothing,2,680,10,612,1224,CUST0265,UPI
2025-01-12 19:03,2025-01-12,Watch,Accessories,2,3470,20,2776,5552,CUST0267,Debit Card
2025-01-12 20:02,2025-01-12,Cap,Accessories,1,280,20,224,224,CUST0107,Credit Card
2025-01-12 13:48,2025-01-12,Dry Fruits Pack,Food & Gifts,2,920,5,874,1748,CUST0073,UPI
2025-01-12 14:10,2025-01-12,Handbag,Accessories,1,1550,0,1550,1550,CUST0216,Credit Card
2025-01-12 12:42,2025-01-12,Charger,Electronics,3,770,15,654,1962,CUST0145,Credit Card
2025-01-12 15:15,2025-01-12,Watch,Accessories,3,3340,10,3006,9018,CUST0250,Credit Card
2025-01-12 14:57,2025-01-12,Perfume,Beauty,1,1170,15,994,994,CUST0291,Cash
2025-01-12 12:28,2025-01-12,Lipstick,Beauty,1,490,20,392,392,CUST0274,Debit Card
2025-01-12 16:53,2025-01-12,Sandals,Footwear,2,900,0,900,1800,CUST0113,UPI
2025-01-12 15:30,2025-01-12,Wallet,Bags,1,740,5,703,703,CUST0230,Credit Card
2025-01-12 19:30,2025-01-12,Board Game,Toys,1,770,0,770,770,CUST0079,Cash
2025-01-12 13:14,2025-01-12,Toy Car,Toys,1,470,0,470,470,CUST0006,UPI
2025-01-12 14:45,2025-01-12,Sandals,Footwear,1,910,5,864,864,CUST0158,UPI
2025-01-12 19:00,2025-01-12,Pen Set,Stationery,1,140,10,126,126,CUST0014,Debit Card
2025-01-12 19:40,2025-01-12,Notebook Set,Stationery,2,200,0,200,400,CUST0113,Debit Card
2025-01-12 16:10,2025-01-12,Sunglasses,Accessories,1,620,10,558,558,CUST0252,Cash
2025-01-12 11:04,2025-01-12,Shampoo,Beauty,1,310,0,310,310,CUST0184,UPI
2025-01-12 13:03,2025-01-12,Men's T-Shirt,Clothing,2,560,0,560,1120,CUST0125,UPI
2025-01-12 11:32,2025-01-12,Women's Kurti,Clothing,1,830,10,747,747,CUST0038,Cash
2025-01-12 19:23,2025-01-12,Charger,Electronics,3,810,5,769,2307,CUST0108,UPI
2025-01-12 18:53,2025-01-12,Wallet,Bags,1,770,20,616,616,CUST0020,Cash
2025-01-12 14:23,2025-01-12,Power Bank,Electronics,1,1320,0,1320,1320,CUST0270,UPI
2025-01-12 15:02,2025-01-12,Wallet,Bags,1,720,0,720,720,CUST0202,Debit Card
2025-01-12 15:41,2025-01-12,Dry Fruits Pack,Food & Gifts,2,880,15,748,1496,CUST0031,UPI
2025-01-12 16:48,2025-01-12,Kids' Dress,Clothing,1,680,10,612,612,CUST0277,Cash
2025-01-13 17:53,2025-01-13,Cap,Accessories,1,290,0,290,290,CUST0256,Credit Card
2025-01-13 19:41,2025-01-13,Sunglasses,Accessories,1,640,20,512,512,CUST0043,Cash
2025-01-13 18:03,2025-01-13,Toy Car,Toys,4,430,10,387,1548,CUST0297,Cash
2025-01-13 19:15,2025-01-13,Jacket,Clothing,1,3110,5,2954,2954,CUST0035,Cash
2025-01-13 19:18,2025-01-13,Handbag,Accessories,1,1520,0,1520,1520,CUST0197,Credit Card
2025-01-13 11:31,2025-01-13,Pen Set,Stationery,1,140,0,140,140,CUST0052,UPI
2025-01-13 10:58,2025-01-13,Kids' Dress,Clothing,1,670,0,670,670,CUST0201,UPI
2025-01-13 11:00,2025-01-13,Perfume,Beauty,1,1240,0,1240,1240,CUST0029,Cash
2025-01-13 10:13,2025-01-13,Lipstick,Beauty,1,520,15,442,442,CUST0005,Cash
2025-01-13 17:08,2025-01-13,Sandals,Footwear,1,910,15,773,773,CUST0182,Credit Card
2025-01-13 17:33,2025-01-13,Toy Car,Toys,2,430,15,365,730,CUST0149,Credit Card
2025-01-13 11:22,2025-01-13,Phone Cover,Electronics,1,250,0,250,250,CUST0091,Credit Card
2025-01-13 12:31,2025-01-13,Jacket,Clothing,1,3010,5,2859,2859,CUST0082,UPI
2025-01-13 20:11,2025-01-13,Dry Fruits Pack,Food & Gifts,1,930,15,790,790,CUST0244,Credit Card
2025-01-13 12:10,2025-01-13,Jacket,Clothing,1,3050,0,3050,3050,CUST0214,Credit Card
2025-01-13 10:39,2025-01-13,Chocolate Box,Food & Gifts,1,580,15,493,493,CUST0065,UPI
2025-01-13 19:48,2025-01-13,Earrings,Accessories,1,340,20,272,272,CUST0110,UPI
2025-01-13 18:55,2025-01-13,Backpack,Bags,1,1090,5,1035,1035,CUST0254,UPI
2025-01-13 12:38,2025-01-13,Notebook Set,Stationery,1,200,0,200,200,CUST0070,UPI
2025-01-13 12:59,2025-01-13,Notebook Set,Stationery,3,190,0,190,570,CUST0064,Cash
2025-01-13 10:43,2025-01-13,Shampoo,Beauty,3,290,0,290,870,CUST0101,Cash
2025-01-13 13:12,2025-01-13,Power Bank,Electronics,2,1310,0,1310,2620,CUST0125,Debit Card
2025-01-13 10:22,2025-01-13,Dry Fruits Pack,Food & Gifts,1,880,0,880,880,CUST0025,Credit Card
2025-01-13 13:55,2025-01-13,Kids' Dress,Clothing,1,720,20,576,576,CUST0154,Cash
2025-01-13 19:42,2025-01-13,Shampoo,Beauty,2,280,10,252,504,CUST0166,Credit Card
2025-01-13 20:57,2025-01-13,Watch,Accessories,1,3450,0,3450,3450,CUST0255,UPI
2025-01-13 14:42,2025-01-13,Sunglasses,Accessories,1,670,0,670,670,CUST0164,Credit Card
2025-01-13 19:24,2025-01-13,Board Game,Toys,1,760,0,760,760,CUST0158,Cash
2025-01-13 12:00,2025-01-13,Phone Cover,Electronics,1,260,0,260,260,CUST0053,UPI
2025-01-14 13:05,2025-01-14,Dry Fruits Pack,Food & Gifts,1,870,5,826,826,CUST0262,Cash
2025-01-14 10:24,2025-01-14,Men's T-Shirt,Clothing,3,610,0,610,1830,CUST0034,UPI
2025-01-14 10:12,2025-01-14,Socks (3pk),Clothing,1,190,15,161,161,CUST0199,Debit Card
2025-01-14 13:35,2025-01-14,Men's T-Shirt,Clothing,1,570,0,570,570,CUST0295,Cash
2025-01-14 20:42,2025-01-14,Board Game,Toys,1,790,5,750,750,CUST0226,Debit Card
2025-01-14 20:16,2025-01-14,Charger,Electronics,1,770,0,770,770,CUST0170,UPI
2025-01-14 18:05,2025-01-14,Cap,Accessories,1,300,15,255,255,CUST0139,UPI
2025-01-14 17:33,2025-01-14,Men's T-Shirt,Clothing,1,580,0,580,580,CUST0101,UPI
2025-01-14 13:22,2025-01-14,Notebook Set,Stationery,2,190,10,171,342,CUST0280,UPI
2025-01-14 18:51,2025-01-14,Men's T-Shirt,Clothing,1,570,5,541,541,CUST0170,Cash
2025-01-14 11:18,2025-01-14,Sunglasses,Accessories,1,620,5,589,589,CUST0292,Credit Card
2025-01-14 10:17,2025-01-14,Saree,Clothing,1,1860,5,1767,1767,CUST0038,UPI
2025-01-14 18:20,2025-01-14,Notebook Set,Stationery,1,190,15,161,161,CUST0085,Cash
2025-01-14 10:23,2025-01-14,Face Cream,Beauty,1,400,0,400,400,CUST0133,UPI
2025-01-14 19:08,2025-01-14,Earrings,Accessories,1,360,15,306,306,CUST0228,Cash
2025-01-14 12:40,2025-01-14,Handbag,Accessories,3,1450,10,1305,3915,CUST0066,UPI
2025-01-14 19:04,2025-01-14,Socks (3pk),Clothing,2,180,0,180,360,CUST0287,UPI
2025-01-14 21:40,2025-01-14,Handbag,Accessories,1,1540,0,1540,1540,CUST0194,Credit Card
2025-01-15 20:08,2025-01-15,Notebook Set,Stationery,2,200,0,200,400,CUST0099,Cash
2025-01-15 20:54,2025-01-15,Charger,Electronics,1,800,0,800,800,CUST0269,UPI
2025-01-15 19:07,2025-01-15,Toy Car,Toys,1,430,0,430,430,CUST0131,UPI
2025-01-15 12:11,2025-01-15,Wallet,Bags,1,730,0,730,730,CUST0010,Cash
2025-01-15 13:22,2025-01-15,Phone Cover,Electronics,1,250,0,250,250,CUST0172,Cash
2025-01-15 17:16,2025-01-15,Watch,Accessories,1,3450,10,3105,3105,CUST0027,Cash
2025-01-15 20:21,2025-01-15,Saree,Clothing,1,1820,0,1820,1820,CUST0120,Debit Card
2025-01-15 18:58,2025-01-15,Watch,Accessories,1,3610,0,3610,3610,CUST0281,Debit Card
2025-01-15 17:28,2025-01-15,Power Bank,Electronics,1,1310,0,1310,1310,CUST0082,UPI
2025-01-15 19:26,2025-01-15,Backpack,Bags,1,1070,10,963,963,CUST0284,UPI
2025-01-15 10:00,2025-01-15,Headphones,Electronics,2,1990,15,1691,3382,CUST0146,Cash
2025-01-15 12:12,2025-01-15,Earrings,Accessories,1,340,20,272,272,CUST0189,UPI
2025-01-15 17:15,2025-01-15,Power Bank,Electronics,1,1320,10,1188,1188,CUST0048,UPI
2025-01-15 18:25,2025-01-15,Cap,Accessories,2,280,0,280,560,CUST0227,Credit Card
2025-01-15 20:37,2025-01-15,Socks (3pk),Clothing,2,200,0,200,400,CUST0087,Cash
2025-01-15 11:42,2025-01-15,Handbag,Accessories,1,1460,10,1314,1314,CUST0287,UPI
2025-01-15 19:42,2025-01-15,Backpack,Bags,1,1130,10,1017,1017,CUST0160,Cash
2025-01-15 19:50,2025-01-15,Toy Car,Toys,1,460,5,437,437,CUST0164,Credit Card
2025-01-15 19:28,2025-01-15,Socks (3pk),Clothing,1,200,0,200,200,CUST0239,UPI
2025-01-15 20:34,2025-01-15,Saree,Clothing,3,1880,0,1880,5640,CUST0215,Debit Card
2025-01-15 19:17,2025-01-15,Pen Set,Stationery,1,140,0,140,140,CUST0212,Credit Card
2025-01-15 10:07,2025-01-15,Jeans,Clothing,1,1250,5,1187,1187,CUST0231,Credit Card
2025-01-15 18:08,2025-01-15,Kids' Dress,Clothing,2,680,10,612,1224,CUST0078,UPI
2025-01-15 18:26,2025-01-15,Toy Car,Toys,2,440,0,440,880,CUST0131,Credit Card
2025-01-15 12:17,2025-01-15,Headphones,Electronics,2,1950,5,1852,3704,CUST0280,UPI
2025-01-15 19:07,2025-01-15,Wallet,Bags,1,770,0,770,770,CUST0210,Debit Card
2025-01-15 13:06,2025-01-15,Perfume,Beauty,2,1140,0,1140,2280,CUST0273,Debit Card
2025-01-15 20:22,2025-01-15,Board Game,Toys,1,770,5,731,731,CUST0102,Credit Card
2025-01-15 19:27,2025-01-15,Lipstick,Beauty,2,480,10,432,864,CUST0272,Credit Card
2025-01-15 18:08,2025-01-15,Sunglasses,Accessories,1,650,0,650,650,CUST0206,UPI
2025-01-15 13:59,2025-01-15,Handbag,Accessories,1,1440,0,1440,1440,CUST0106,Credit Card
2025-01-15 10:18,2025-01-15,Sports Shoes,Footwear,1,2480,10,2232,2232,CUST0109,UPI
2025-01-15 10:30,2025-01-15,Backpack,Bags,1,1100,0,1100,1100,CUST0081,UPI
2025-01-16 11:03,2025-01-16,Socks (3pk),Clothing,1,200,0,200,200,CUST0059,UPI
2025-01-16 19:21,2025-01-16,Cap,Accessories,2,310,15,263,526,CUST0105,Credit Card
2025-01-16 14:57,2025-01-16,Toy Car,Toys,4,450,10,405,1620,CUST0231,Cash
2025-01-16 12:22,2025-01-16,Backpack,Bags,1,1080,0,1080,1080,CUST0297,UPI
2025-01-16 13:56,2025-01-16,Jeans,Clothing,1,1330,0,1330,1330,CUST0165,Cash
2025-01-16 17:13,2025-01-16,Charger,Electronics,3,790,15,671,2013,CUST0174,Debit Card
2025-01-16 20:03,2025-01-16,Lipstick,Beauty,1,510,0,510,510,CUST0160,UPI
2025-01-16 13:00,2025-01-16,Toy Car,Toys,1,450,5,427,427,CUST0054,UPI
2025-01-16 20:43,2025-01-16,Jacket,Clothing,1,3060,10,2754,2754,CUST0160,Debit Card
2025-01-16 12:01,2025-01-16,Sunglasses,Accessories,1,660,0,660,660,CUST0249,UPI
2025-01-16 18:45,2025-01-16,Sandals,Footwear,1,910,15,773,773,CUST0267,Cash
2025-01-16 13:06,2025-01-16,Pen Set,Stationery,1,150,15,127,127,CUST0045,UPI
2025-01-16 17:21,2025-01-16,Face Cream,Beauty,1,390,0,390,390,CUST0168,Cash
2025-01-16 13:46,2025-01-16,Sandals,Footwear,1,930,5,883,883,CUST0276,Cash
2025-01-16 11:07,2025-01-16,Men's T-Shirt,Clothing,3,590,0,590,1770,CUST0027,Cash
2025-01-16 18:39,2025-01-16,Shampoo,Beauty,1,280,5,266,266,CUST0044,UPI
2025-01-17 12:13,2025-01-17,Jacket,Clothing,2,3010,0,3010,6020,CUST0201,Credit Card
2025-01-17 09:16,2025-01-17,Kids' Dress,Clothing,1,660,10,594,594,CUST0288,Cash
2025-01-17 17:19,2025-01-17,Socks (3pk),Clothing,1,200,10,180,180,CUST0068,UPI
2025-01-17 17:13,2025-01-17,Backpack,Bags,2,1120,15,952,1904,CUST0177,Cash
2025-01-17 17:33,2025-01-17,Kids' Dress,Clothing,2,690,5,655,1310,CUST0187,UPI
2025-01-17 17:47,2025-01-17,Handbag,Accessories,1,1500,10,1350,1350,CUST0199,UPI
2025-01-17 11:41,2025-01-17,Board Game,Toys,1,760,0,760,760,CUST0109,Debit Card
2025-01-17 18:01,2025-01-17,Perfume,Beauty,1,1210,0,1210,1210,CUST0143,Credit Card
2025-01-17 10:32,2025-01-17,Dry Fruits Pack,Food & Gifts,2,870,10,783,1566,CUST0104,UPI
2025-01-17 17:54,2025-01-17,Perfume,Beauty,1,1160,10,1044,1044,CUST0228,UPI
2025-01-17 11:44,2025-01-17,Saree,Clothing,1,1900,0,1900,1900,CUST0160,UPI
2025-01-17 11:13,2025-01-17,Kids' Dress,Clothing,2,670,0,670,1340,CUST0197,UPI
2025-01-17 12:10,2025-01-17,Dry Fruits Pack,Food & Gifts,4,920,5,874,3496,CUST0049,UPI
2025-01-17 12:19,2025-01-17,Headphones,Electronics,1,1910,0,1910,1910,CUST0096,UPI
2025-01-17 17:19,2025-01-17,Face Cream,Beauty,1,380,5,361,361,CUST0039,UPI
2025-01-17 15:10,2025-01-17,Backpack,Bags,1,1050,0,1050,1050,CUST0142,Debit Card
2025-01-17 17:38,2025-01-17,Sports Shoes,Footwear,1,2430,5,2308,2308,CUST0271,Cash
2025-01-17 12:15,2025-01-17,Board Game,Toys,1,800,0,800,800,CUST0204,Cash
2025-01-17 10:57,2025-01-17,Saree,Clothing,1,1890,0,1890,1890,CUST0109,UPI
2025-01-17 17:58,2025-01-17,Charger,Electronics,1,770,0,770,770,CUST0283,Debit Card
2025-01-17 13:50,2025-01-17,Sunglasses,Accessories,1,610,0,610,610,CUST0178,UPI
2025-01-17 18:10,2025-01-17,Watch,Accessories,1,3480,5,3306,3306,CUST0243,UPI
2025-01-17 10:07,2025-01-17,Backpack,Bags,1,1130,15,960,960,CUST0124,Debit Card
2025-01-17 17:54,2025-01-17,Watch,Accessories,1,3530,5,3353,3353,CUST0106,UPI
